row_index,length,pct_A,pct_T,pct_C,pct_G,first_50_pA,first_50_pT,first_50_pC,first_50_pG,last_50_pA,last_50_pT,last_50_pC,last_50_pG
41,917.0,0.25517993456924754,0.27153762268266085,0.1984732824427481,0.2748091603053435,0.22,0.18,0.32,0.28,0.2,0.42,0.16,0.22
42,153.0,0.27450980392156865,0.26143790849673204,0.20915032679738563,0.2549019607843137,0.24,0.2,0.18,0.38,0.3,0.3,0.22,0.18
43,494.0,0.22874493927125505,0.18421052631578946,0.3097165991902834,0.2773279352226721,0.3,0.22,0.28,0.2,0.26,0.22,0.28,0.24
44,133.0,0.24060150375939848,0.3233082706766917,0.16541353383458646,0.2706766917293233,0.26,0.26,0.2,0.28,0.16,0.42,0.14,0.28
45,72.0,0.1527777777777778,0.2222222222222222,0.2777777777777778,0.3472222222222222,0.16,0.24,0.28,0.32,0.14,0.16,0.34,0.36
46,295.0,0.27796610169491526,0.2271186440677966,0.2677966101694915,0.2271186440677966,0.3,0.16,0.34,0.2,0.22,0.32,0.22,0.24
47,967.0,0.18304033092037228,0.1737331954498449,0.3391933815925543,0.30403309203722856,0.14,0.2,0.5,0.16,0.14,0.22,0.32,0.32
48,520.0,0.23076923076923078,0.2326923076923077,0.2826923076923077,0.25384615384615383,0.32,0.26,0.24,0.18,0.44,0.16,0.24,0.16
49,295.0,0.21016949152542372,0.1694915254237288,0.3423728813559322,0.27796610169491526,0.18,0.18,0.38,0.26,0.26,0.14,0.4,0.2
50,105.0,0.20952380952380953,0.3142857142857143,0.23809523809523808,0.23809523809523808,0.16,0.38,0.16,0.3,0.26,0.26,0.34,0.14
51,563.0,0.30017761989342806,0.2664298401420959,0.15630550621669628,0.27708703374777977,0.34,0.22,0.14,0.3,0.28,0.4,0.2,0.12
52,298.0,0.24496644295302014,0.22483221476510068,0.23154362416107382,0.2986577181208054,0.22,0.24,0.24,0.3,0.26,0.22,0.3,0.22
53,295.0,0.2440677966101695,0.16271186440677965,0.2745762711864407,0.31864406779661014,0.24,0.18,0.24,0.34,0.32,0.04,0.32,0.32
54,236.0,0.23728813559322035,0.24152542372881355,0.19491525423728814,0.326271186440678,0.3,0.24,0.14,0.32,0.2,0.3,0.18,0.32
55,295.0,0.2305084745762712,0.24067796610169492,0.2,0.3288135593220339,0.22,0.22,0.16,0.4,0.2,0.24,0.24,0.32
56,389.0,0.30077120822622105,0.2185089974293059,0.20822622107969152,0.27249357326478146,0.2,0.2,0.3,0.3,0.4,0.22,0.24,0.14
57,246.0,0.21544715447154472,0.21138211382113822,0.2926829268292683,0.2804878048780488,0.22,0.18,0.3,0.3,0.3,0.28,0.16,0.26
58,72.0,0.25,0.2361111111111111,0.2916666666666667,0.2222222222222222,0.24,0.24,0.28,0.24,0.32,0.2,0.28,0.2
59,876.0,0.2876712328767123,0.3287671232876712,0.1952054794520548,0.18835616438356165,0.16,0.2,0.3,0.34,0.28,0.54,0.1,0.08
60,58.0,0.1206896551724138,0.29310344827586204,0.3448275862068966,0.2413793103448276,0.12,0.3,0.34,0.24,0.14,0.26,0.36,0.24
61,361.0,0.24930747922437674,0.2299168975069252,0.2770083102493075,0.24376731301939059,0.18,0.18,0.26,0.38,0.24,0.34,0.36,0.06
62,74.0,0.16216216216216217,0.22972972972972974,0.25675675675675674,0.35135135135135137,0.16,0.28,0.22,0.34,0.18,0.2,0.26,0.36
63,411.0,0.26034063260340634,0.22627737226277372,0.26034063260340634,0.25304136253041365,0.26,0.16,0.34,0.24,0.28,0.24,0.26,0.22
64,607.0,0.3443163097199341,0.2355848434925865,0.20757825370675453,0.21252059308072488,0.2,0.28,0.28,0.24,0.58,0.2,0.1,0.12
65,104.0,0.3076923076923077,0.3269230769230769,0.19230769230769232,0.17307692307692307,0.38,0.28,0.18,0.16,0.22,0.36,0.22,0.2
66,291.0,0.19243986254295534,0.27147766323024053,0.27147766323024053,0.2646048109965636,0.18,0.26,0.24,0.32,0.16,0.34,0.34,0.16
67,481.0,0.29521829521829523,0.2785862785862786,0.22661122661122662,0.1995841995841996,0.16,0.3,0.24,0.3,0.32,0.36,0.12,0.2
68,362.0,0.3342541436464088,0.212707182320442,0.22099447513812154,0.23204419889502761,0.32,0.14,0.26,0.28,0.36,0.28,0.18,0.18
69,99.0,0.23232323232323232,0.18181818181818182,0.2828282828282828,0.30303030303030304,0.1,0.26,0.22,0.42,0.36,0.1,0.36,0.18
70,289.0,0.2629757785467128,0.23529411764705882,0.2179930795847751,0.2837370242214533,0.2,0.26,0.2,0.34,0.28,0.22,0.26,0.24
71,110.0,0.22727272727272727,0.24545454545454545,0.20909090909090908,0.3181818181818182,0.26,0.22,0.26,0.26,0.24,0.24,0.16,0.36
72,269.0,0.2788104089219331,0.2788104089219331,0.21933085501858737,0.22304832713754646,0.42,0.28,0.08,0.22,0.34,0.36,0.18,0.12
73,437.0,0.18077803203661327,0.2471395881006865,0.30434782608695654,0.26773455377574373,0.32,0.2,0.28,0.2,0.1,0.36,0.4,0.14
74,98.0,0.22448979591836735,0.2857142857142857,0.20408163265306123,0.2857142857142857,0.22,0.28,0.14,0.36,0.24,0.28,0.28,0.2
75,295.0,0.08813559322033898,0.2033898305084746,0.4542372881355932,0.2542372881355932,0.12,0.14,0.44,0.3,0.06,0.34,0.26,0.34
76,101.0,0.25742574257425743,0.36633663366336633,0.19801980198019803,0.1782178217821782,0.26,0.42,0.1,0.22,0.24,0.32,0.3,0.14
77,425.0,0.31058823529411766,0.2235294117647059,0.23529411764705882,0.23058823529411765,0.28,0.18,0.18,0.36,0.22,0.46,0.12,0.2
78,689.0,0.31204644412191584,0.18867924528301888,0.2525399129172714,0.2467343976777939,0.16,0.3,0.26,0.28,0.38,0.26,0.22,0.14
79,876.0,0.2614155251141553,0.2636986301369863,0.2602739726027397,0.2146118721461187,0.2,0.14,0.42,0.24,0.36,0.22,0.26,0.16
80,90.0,0.3111111111111111,0.3111111111111111,0.17777777777777778,0.2,0.26,0.34,0.12,0.28,0.36,0.28,0.24,0.12
81,81.0,0.16049382716049382,0.2345679012345679,0.25925925925925924,0.345679012345679,0.12,0.28,0.3,0.3,0.16,0.24,0.26,0.34
82,145.0,0.4413793103448276,0.15862068965517243,0.22758620689655173,0.1724137931034483,0.44,0.1,0.3,0.16,0.4,0.22,0.24,0.14
83,313.0,0.30670926517571884,0.19808306709265175,0.22364217252396165,0.2715654952076677,0.16,0.18,0.3,0.36,0.58,0.18,0.12,0.12
84,72.0,0.18055555555555555,0.2361111111111111,0.2638888888888889,0.3194444444444444,0.18,0.26,0.22,0.34,0.2,0.2,0.36,0.24
85,287.0,0.2682926829268293,0.23693379790940766,0.1916376306620209,0.30313588850174217,0.18,0.24,0.24,0.34,0.44,0.28,0.12,0.16
86,331.0,0.3413897280966767,0.2628398791540785,0.19939577039274925,0.19637462235649547,0.36,0.2,0.18,0.26,0.26,0.36,0.18,0.2
87,103.0,0.21359223300970873,0.3883495145631068,0.18446601941747573,0.21359223300970873,0.2,0.52,0.08,0.2,0.22,0.28,0.3,0.2
88,252.0,0.32142857142857145,0.18253968253968253,0.25793650793650796,0.23809523809523808,0.28,0.18,0.28,0.26,0.34,0.14,0.28,0.24
89,162.0,0.2037037037037037,0.3271604938271605,0.19135802469135801,0.2777777777777778,0.3,0.26,0.16,0.28,0.14,0.38,0.16,0.32
90,104.0,0.36538461538461536,0.20192307692307693,0.2403846153846154,0.19230769230769232,0.36,0.22,0.22,0.2,0.36,0.18,0.28,0.18
91,350.0,0.27714285714285714,0.22,0.2571428571428571,0.24571428571428572,0.36,0.12,0.24,0.28,0.3,0.16,0.36,0.18
92,295.0,0.17966101694915254,0.2847457627118644,0.26101694915254237,0.2745762711864407,0.16,0.26,0.3,0.28,0.3,0.22,0.32,0.16
93,561.0,0.34402852049910876,0.27807486631016043,0.1711229946524064,0.20677361853832443,0.32,0.22,0.12,0.34,0.38,0.3,0.28,0.04
94,673.0,0.212481426448737,0.2362555720653789,0.24814264487369986,0.3031203566121842,0.12,0.32,0.32,0.24,0.28,0.2,0.3,0.22
95,171.0,0.29239766081871343,0.19883040935672514,0.1871345029239766,0.3216374269005848,0.3,0.28,0.12,0.3,0.24,0.16,0.24,0.36
96,107.0,0.29906542056074764,0.2803738317757009,0.18691588785046728,0.2336448598130841,0.36,0.24,0.14,0.26,0.24,0.32,0.22,0.22
97,924.0,0.19480519480519481,0.3041125541125541,0.2694805194805195,0.23160173160173161,0.16,0.3,0.28,0.26,0.08,0.3,0.24,0.38
98,119.0,0.31932773109243695,0.2605042016806723,0.18487394957983194,0.23529411764705882,0.28,0.24,0.3,0.18,0.4,0.32,0.04,0.24
99,972.0,0.2037037037037037,0.2962962962962963,0.3045267489711934,0.19547325102880658,0.28,0.22,0.3,0.2,0.32,0.26,0.2,0.22
100,909.0,0.29592959295929594,0.24312431243124313,0.20242024202420242,0.2585258525852585,0.32,0.2,0.26,0.22,0.2,0.18,0.18,0.44
101,101.0,0.24752475247524752,0.3465346534653465,0.18811881188118812,0.21782178217821782,0.26,0.4,0.1,0.24,0.24,0.28,0.28,0.2
102,295.0,0.3898305084745763,0.17627118644067796,0.19322033898305085,0.24067796610169492,0.48,0.18,0.28,0.06,0.42,0.1,0.12,0.36
103,295.0,0.27796610169491526,0.17627118644067796,0.29491525423728815,0.25084745762711863,0.32,0.24,0.2,0.24,0.3,0.2,0.26,0.24
104,295.0,0.2847457627118644,0.36271186440677966,0.17966101694915254,0.17288135593220338,0.46,0.3,0.12,0.12,0.14,0.4,0.2,0.26
105,64.0,0.203125,0.359375,0.21875,0.21875,0.14,0.44,0.16,0.26,0.22,0.42,0.2,0.16
106,295.0,0.3898305084745763,0.26101694915254237,0.19661016949152543,0.15254237288135594,0.52,0.36,0.06,0.06,0.46,0.28,0.18,0.08
107,374.0,0.2887700534759358,0.35294117647058826,0.2192513368983957,0.13903743315508021,0.26,0.24,0.36,0.14,0.3,0.44,0.18,0.08
108,295.0,0.26101694915254237,0.19322033898305085,0.25084745762711863,0.29491525423728815,0.12,0.34,0.26,0.28,0.28,0.16,0.14,0.42
109,664.0,0.26957831325301207,0.19728915662650603,0.26957831325301207,0.2635542168674699,0.14,0.24,0.2,0.42,0.3,0.24,0.34,0.12
110,438.0,0.2968036529680365,0.21689497716894976,0.2511415525114155,0.23515981735159816,0.36,0.16,0.24,0.24,0.44,0.26,0.12,0.18
111,145.0,0.3448275862068966,0.3103448275862069,0.1793103448275862,0.16551724137931034,0.32,0.32,0.2,0.16,0.36,0.32,0.18,0.14
112,637.0,0.1836734693877551,0.2684458398744113,0.2543171114599686,0.29356357927786497,0.26,0.18,0.34,0.22,0.08,0.32,0.3,0.3
113,303.0,0.2607260726072607,0.20462046204620463,0.264026402640264,0.2706270627062706,0.24,0.22,0.28,0.26,0.32,0.2,0.32,0.16
114,145.0,0.21379310344827587,0.19310344827586207,0.296551724137931,0.296551724137931,0.2,0.22,0.28,0.3,0.24,0.2,0.26,0.3
115,410.0,0.25365853658536586,0.2658536585365854,0.22195121951219512,0.25853658536585367,0.22,0.28,0.16,0.34,0.24,0.18,0.28,0.3
116,107.0,0.27102803738317754,0.27102803738317754,0.19626168224299065,0.2616822429906542,0.3,0.22,0.2,0.28,0.26,0.3,0.2,0.24
117,57.0,0.3333333333333333,0.19298245614035087,0.24561403508771928,0.22807017543859648,0.3,0.22,0.26,0.22,0.34,0.16,0.26,0.24
118,737.0,0.39077340569877883,0.2510176390773406,0.1546811397557666,0.20352781546811397,0.4,0.3,0.2,0.1,0.5,0.28,0.1,0.12
119,418.0,0.3157894736842105,0.1937799043062201,0.215311004784689,0.2751196172248804,0.32,0.22,0.18,0.28,0.32,0.14,0.28,0.26
120,104.0,0.40384615384615385,0.23076923076923078,0.21153846153846154,0.15384615384615385,0.4,0.26,0.18,0.16,0.44,0.18,0.26,0.12
121,294.0,0.282312925170068,0.35034013605442177,0.23469387755102042,0.1326530612244898,0.28,0.42,0.24,0.06,0.32,0.3,0.24,0.14
122,943.0,0.25026511134676566,0.21739130434782608,0.25556733828207845,0.2767762460233298,0.26,0.14,0.36,0.24,0.38,0.28,0.1,0.24
123,295.0,0.2305084745762712,0.3220338983050847,0.16271186440677965,0.2847457627118644,0.22,0.32,0.1,0.36,0.16,0.46,0.18,0.2
124,627.0,0.2886762360446571,0.21212121212121213,0.23763955342902712,0.26156299840510366,0.32,0.2,0.2,0.28,0.24,0.3,0.2,0.26
125,295.0,0.2440677966101695,0.2542372881355932,0.2711864406779661,0.2305084745762712,0.38,0.24,0.18,0.2,0.42,0.18,0.2,0.2
126,295.0,0.33220338983050846,0.20677966101694914,0.22372881355932203,0.23728813559322035,0.34,0.36,0.16,0.14,0.42,0.18,0.28,0.12
127,103.0,0.32038834951456313,0.2621359223300971,0.21359223300970873,0.20388349514563106,0.34,0.26,0.22,0.18,0.3,0.28,0.2,0.22
128,275.0,0.24363636363636362,0.2290909090909091,0.2290909090909091,0.29818181818181816,0.24,0.26,0.26,0.24,0.22,0.18,0.2,0.4
129,98.0,0.32653061224489793,0.3469387755102041,0.14285714285714285,0.1836734693877551,0.3,0.32,0.14,0.24,0.34,0.4,0.14,0.12
130,285.0,0.20701754385964913,0.24210526315789474,0.2771929824561403,0.2736842105263158,0.16,0.22,0.38,0.24,0.18,0.42,0.1,0.3
131,141.0,0.2127659574468085,0.2907801418439716,0.24113475177304963,0.2553191489361702,0.24,0.34,0.22,0.2,0.2,0.3,0.22,0.28
132,295.0,0.20677966101694914,0.2271186440677966,0.26101694915254237,0.3050847457627119,0.2,0.22,0.12,0.46,0.14,0.28,0.22,0.36
133,567.0,0.18165784832451498,0.2239858906525573,0.32275132275132273,0.2716049382716049,0.2,0.22,0.26,0.32,0.22,0.1,0.24,0.44
134,123.0,0.21951219512195122,0.2845528455284553,0.23577235772357724,0.2601626016260163,0.18,0.3,0.26,0.26,0.24,0.3,0.2,0.26
135,278.0,0.3057553956834532,0.2158273381294964,0.20503597122302158,0.2733812949640288,0.18,0.22,0.36,0.24,0.38,0.2,0.2,0.22
136,97.0,0.21649484536082475,0.24742268041237114,0.29896907216494845,0.23711340206185566,0.26,0.22,0.3,0.22,0.18,0.28,0.3,0.24
137,114.0,0.3157894736842105,0.21929824561403508,0.20175438596491227,0.2631578947368421,0.26,0.28,0.26,0.2,0.42,0.18,0.14,0.26
138,296.0,0.26013513513513514,0.20608108108108109,0.23986486486486486,0.2939189189189189,0.26,0.18,0.26,0.3,0.28,0.2,0.28,0.24
139,441.0,0.29931972789115646,0.23582766439909297,0.2108843537414966,0.25396825396825395,0.24,0.2,0.26,0.3,0.24,0.34,0.1,0.32
140,693.0,0.21645021645021645,0.3246753246753247,0.22510822510822512,0.23376623376623376,0.26,0.26,0.38,0.1,0.32,0.38,0.14,0.16
141,74.0,0.14864864864864866,0.24324324324324326,0.24324324324324326,0.36486486486486486,0.16,0.3,0.2,0.34,0.16,0.22,0.24,0.38
142,295.0,0.2305084745762712,0.27796610169491526,0.2033898305084746,0.288135593220339,0.36,0.26,0.22,0.16,0.22,0.26,0.18,0.34
143,132.0,0.25,0.2803030303030303,0.25757575757575757,0.21212121212121213,0.18,0.22,0.34,0.26,0.3,0.38,0.16,0.16
144,191.0,0.23036649214659685,0.38219895287958117,0.18848167539267016,0.19895287958115182,0.2,0.42,0.18,0.2,0.2,0.34,0.28,0.18
145,923.0,0.2372697724810401,0.3196099674972914,0.23510292524377033,0.20801733477789816,0.34,0.32,0.14,0.2,0.42,0.16,0.14,0.28
146,501.0,0.2714570858283433,0.1936127744510978,0.25748502994011974,0.2774451097804391,0.26,0.22,0.34,0.18,0.32,0.22,0.18,0.28
147,295.0,0.1694915254237288,0.288135593220339,0.2711864406779661,0.2711864406779661,0.12,0.2,0.38,0.3,0.2,0.4,0.16,0.24
148,603.0,0.34328358208955223,0.23383084577114427,0.19734660033167495,0.22553897180762852,0.24,0.3,0.2,0.26,0.6,0.2,0.08,0.12
149,295.0,0.2847457627118644,0.31186440677966104,0.14576271186440679,0.2576271186440678,0.16,0.38,0.24,0.22,0.28,0.34,0.1,0.28
150,145.0,0.2620689655172414,0.33793103448275863,0.23448275862068965,0.16551724137931034,0.28,0.36,0.1,0.26,0.22,0.38,0.26,0.14
151,863.0,0.33719582850521435,0.23870220162224798,0.16917728852838934,0.2549246813441483,0.4,0.14,0.24,0.22,0.42,0.32,0.12,0.14
152,75.0,0.3466666666666667,0.28,0.14666666666666667,0.22666666666666666,0.34,0.32,0.08,0.26,0.32,0.26,0.2,0.22
153,549.0,0.3424408014571949,0.23861566484517305,0.19489981785063754,0.22404371584699453,0.3,0.26,0.3,0.14,0.42,0.26,0.14,0.18
154,295.0,0.08135593220338982,0.15254237288135594,0.33220338983050846,0.43389830508474575,0.12,0.16,0.42,0.3,0.1,0.18,0.32,0.4
155,83.0,0.1566265060240964,0.20481927710843373,0.30120481927710846,0.3373493975903614,0.14,0.2,0.3,0.36,0.16,0.22,0.34,0.28
156,71.0,0.22535211267605634,0.2676056338028169,0.2535211267605634,0.2535211267605634,0.24,0.24,0.28,0.24,0.2,0.3,0.22,0.28
157,295.0,0.26440677966101694,0.2983050847457627,0.2135593220338983,0.22372881355932203,0.32,0.28,0.26,0.14,0.24,0.3,0.3,0.16
158,295.0,0.21694915254237288,0.2,0.2711864406779661,0.31186440677966104,0.2,0.26,0.26,0.28,0.3,0.18,0.26,0.26
159,958.0,0.21920668058455114,0.21085594989561587,0.2860125260960334,0.2839248434237996,0.26,0.2,0.24,0.3,0.4,0.28,0.12,0.2
160,588.0,0.3197278911564626,0.28741496598639454,0.195578231292517,0.19727891156462585,0.3,0.34,0.22,0.14,0.34,0.24,0.32,0.1
161,116.0,0.23275862068965517,0.2413793103448276,0.23275862068965517,0.29310344827586204,0.26,0.24,0.26,0.24,0.26,0.24,0.22,0.28
162,295.0,0.3152542372881356,0.27796610169491526,0.1864406779661017,0.22033898305084745,0.6,0.1,0.12,0.18,0.28,0.4,0.14,0.18
163,295.0,0.288135593220339,0.25084745762711863,0.2440677966101695,0.21694915254237288,0.28,0.24,0.26,0.22,0.24,0.24,0.3,0.22
164,196.0,0.30612244897959184,0.24489795918367346,0.3163265306122449,0.1326530612244898,0.32,0.26,0.32,0.1,0.36,0.22,0.22,0.2
165,103.0,0.3300970873786408,0.2524271844660194,0.20388349514563106,0.21359223300970873,0.4,0.26,0.18,0.16,0.24,0.26,0.22,0.28
166,75.0,0.24,0.21333333333333335,0.28,0.26666666666666666,0.18,0.26,0.34,0.22,0.3,0.14,0.24,0.32
167,76.0,0.35526315789473684,0.2236842105263158,0.19736842105263158,0.2236842105263158,0.42,0.22,0.18,0.18,0.4,0.2,0.14,0.26
168,676.0,0.3180473372781065,0.3076923076923077,0.11094674556213018,0.26331360946745563,0.34,0.3,0.12,0.24,0.34,0.32,0.08,0.26
169,78.0,0.24358974358974358,0.23076923076923078,0.23076923076923078,0.2948717948717949,0.18,0.22,0.26,0.34,0.3,0.24,0.2,0.26
170,587.0,0.282793867120954,0.3151618398637138,0.17546848381601363,0.22657580919931858,0.24,0.38,0.18,0.2,0.56,0.12,0.1,0.22
171,133.0,0.24812030075187969,0.2556390977443609,0.23308270676691728,0.2631578947368421,0.32,0.3,0.22,0.16,0.18,0.24,0.24,0.34
172,295.0,0.26440677966101694,0.23728813559322035,0.2847457627118644,0.2135593220338983,0.2,0.36,0.26,0.18,0.34,0.28,0.2,0.18
173,295.0,0.2677966101694915,0.22033898305084745,0.26101694915254237,0.25084745762711863,0.28,0.24,0.28,0.2,0.38,0.12,0.24,0.26
174,114.0,0.2543859649122807,0.2807017543859649,0.19298245614035087,0.2719298245614035,0.24,0.28,0.3,0.18,0.24,0.32,0.08,0.36
175,941.0,0.28374070138150903,0.20297555791710944,0.23910733262486716,0.27417640807651433,0.2,0.2,0.22,0.38,0.28,0.22,0.26,0.24
176,547.0,0.22120658135283364,0.2797074954296161,0.2303473491773309,0.2687385740402194,0.24,0.24,0.1,0.42,0.28,0.44,0.16,0.12
177,565.0,0.21415929203539824,0.2247787610619469,0.34690265486725663,0.21415929203539824,0.26,0.16,0.46,0.12,0.3,0.3,0.28,0.12
178,536.0,0.2798507462686567,0.26119402985074625,0.20149253731343283,0.2574626865671642,0.16,0.3,0.26,0.28,0.14,0.28,0.32,0.26
179,806.0,0.16501240694789082,0.17245657568238212,0.36724565756823824,0.29528535980148884,0.4,0.06,0.2,0.34,0.1,0.12,0.46,0.32
180,72.0,0.25,0.3472222222222222,0.125,0.2777777777777778,0.26,0.32,0.08,0.34,0.26,0.34,0.18,0.22
181,104.0,0.2403846153846154,0.3076923076923077,0.2403846153846154,0.21153846153846154,0.24,0.38,0.12,0.26,0.2,0.26,0.38,0.16
182,127.0,0.30708661417322836,0.3937007874015748,0.12598425196850394,0.1732283464566929,0.2,0.4,0.22,0.18,0.42,0.3,0.06,0.22
183,497.0,0.23742454728370221,0.17706237424547283,0.2937625754527163,0.2917505030181087,0.3,0.32,0.24,0.14,0.3,0.22,0.34,0.14
184,746.0,0.353887399463807,0.31501340482573725,0.1675603217158177,0.16353887399463807,0.36,0.24,0.26,0.14,0.48,0.18,0.2,0.14
185,72.0,0.20833333333333334,0.2361111111111111,0.2361111111111111,0.3194444444444444,0.24,0.24,0.18,0.34,0.2,0.24,0.3,0.26
186,295.0,0.29491525423728815,0.24745762711864408,0.17966101694915254,0.27796610169491526,0.36,0.2,0.16,0.28,0.4,0.24,0.16,0.2
187,91.0,0.27472527472527475,0.2857142857142857,0.17582417582417584,0.26373626373626374,0.26,0.3,0.2,0.24,0.32,0.3,0.12,0.26
188,470.0,0.4,0.22127659574468084,0.2957446808510638,0.08297872340425531,0.42,0.18,0.28,0.12,0.48,0.24,0.22,0.06
189,963.0,0.32502596053997923,0.2066458982346833,0.23260643821391486,0.23572170301142265,0.16,0.3,0.36,0.18,0.56,0.16,0.18,0.1
190,333.0,0.24024024024024024,0.3333333333333333,0.2012012012012012,0.22522522522522523,0.22,0.32,0.22,0.24,0.28,0.26,0.2,0.26
191,480.0,0.375,0.22708333333333333,0.1625,0.23541666666666666,0.36,0.2,0.18,0.26,0.38,0.18,0.28,0.16
192,659.0,0.3581183611532625,0.19423368740515934,0.1669195751138088,0.28072837632776937,0.32,0.16,0.28,0.24,0.32,0.14,0.06,0.48
193,139.0,0.2446043165467626,0.19424460431654678,0.2733812949640288,0.28776978417266186,0.2,0.24,0.3,0.26,0.24,0.24,0.26,0.26
194,615.0,0.3723577235772358,0.23414634146341465,0.17235772357723578,0.22113821138211381,0.32,0.32,0.16,0.2,0.28,0.14,0.38,0.2
195,935.0,0.22139037433155082,0.3155080213903743,0.27807486631016043,0.18502673796791444,0.24,0.32,0.18,0.26,0.22,0.26,0.24,0.28
196,125.0,0.216,0.256,0.28,0.248,0.22,0.26,0.28,0.24,0.26,0.18,0.28,0.28
197,426.0,0.3215962441314554,0.24647887323943662,0.23708920187793428,0.19483568075117372,0.28,0.18,0.4,0.14,0.38,0.36,0.14,0.12
198,706.0,0.24787535410764872,0.3356940509915014,0.23229461756373937,0.18413597733711048,0.34,0.36,0.16,0.14,0.28,0.3,0.16,0.26
199,61.0,0.09836065573770492,0.2459016393442623,0.36065573770491804,0.29508196721311475,0.1,0.24,0.34,0.32,0.1,0.26,0.34,0.3
200,295.0,0.24745762711864408,0.29152542372881357,0.2440677966101695,0.21694915254237288,0.22,0.24,0.4,0.14,0.3,0.22,0.26,0.22
201,96.0,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.25,0.36,0.22,0.18,0.24,0.34,0.18,0.22,0.26
202,642.0,0.2772585669781931,0.16355140186915887,0.30062305295950154,0.2585669781931464,0.14,0.26,0.28,0.32,0.22,0.26,0.2,0.32
203,981.0,0.218144750254842,0.3476044852191641,0.23343527013251783,0.20081549439347604,0.18,0.3,0.28,0.24,0.38,0.2,0.18,0.24
204,397.0,0.2795969773299748,0.2518891687657431,0.21662468513853905,0.2518891687657431,0.44,0.16,0.2,0.2,0.28,0.24,0.28,0.2
205,559.0,0.29695885509839,0.23971377459749552,0.22182468694096602,0.24150268336314848,0.28,0.3,0.2,0.22,0.36,0.2,0.24,0.2
206,432.0,0.2037037037037037,0.22916666666666666,0.2777777777777778,0.28935185185185186,0.18,0.32,0.26,0.24,0.18,0.22,0.26,0.34
207,648.0,0.30246913580246915,0.23919753086419754,0.2037037037037037,0.25462962962962965,0.32,0.1,0.16,0.42,0.36,0.16,0.2,0.28
208,258.0,0.24031007751937986,0.24031007751937986,0.22093023255813954,0.29844961240310075,0.2,0.22,0.26,0.32,0.22,0.28,0.28,0.22
209,696.0,0.2959770114942529,0.1882183908045977,0.24856321839080459,0.2672413793103448,0.12,0.34,0.28,0.26,0.38,0.3,0.18,0.14
210,531.0,0.3258003766478343,0.2598870056497175,0.22598870056497175,0.18832391713747645,0.24,0.36,0.18,0.22,0.12,0.44,0.32,0.12
211,110.0,0.22727272727272727,0.2909090909090909,0.21818181818181817,0.2636363636363636,0.14,0.4,0.28,0.18,0.3,0.2,0.16,0.34
212,110.0,0.2,0.22727272727272727,0.32727272727272727,0.24545454545454545,0.24,0.18,0.28,0.3,0.2,0.26,0.32,0.22
213,81.0,0.2345679012345679,0.24691358024691357,0.20987654320987653,0.30864197530864196,0.2,0.24,0.14,0.42,0.24,0.28,0.28,0.2
214,295.0,0.2,0.21016949152542372,0.3050847457627119,0.2847457627118644,0.26,0.2,0.28,0.26,0.16,0.2,0.32,0.32
215,858.0,0.2925407925407925,0.29953379953379955,0.19114219114219114,0.21678321678321677,0.24,0.26,0.18,0.32,0.12,0.54,0.2,0.14
216,129.0,0.37209302325581395,0.3333333333333333,0.15503875968992248,0.13953488372093023,0.38,0.36,0.14,0.12,0.34,0.32,0.14,0.2
217,451.0,0.2328159645232816,0.24611973392461198,0.20842572062084258,0.31263858093126384,0.18,0.4,0.12,0.3,0.28,0.16,0.22,0.34
218,280.0,0.25357142857142856,0.19285714285714287,0.2392857142857143,0.3142857142857143,0.16,0.22,0.24,0.38,0.26,0.18,0.3,0.26
219,875.0,0.22057142857142858,0.328,0.248,0.20342857142857143,0.34,0.26,0.16,0.24,0.12,0.42,0.24,0.22
220,103.0,0.2621359223300971,0.24271844660194175,0.1941747572815534,0.30097087378640774,0.28,0.26,0.26,0.2,0.26,0.2,0.14,0.4
221,539.0,0.21335807050092764,0.20222634508348794,0.3079777365491651,0.2764378478664193,0.2,0.12,0.2,0.48,0.58,0.26,0.08,0.08
222,295.0,0.25084745762711863,0.2440677966101695,0.288135593220339,0.21694915254237288,0.26,0.4,0.2,0.14,0.22,0.24,0.34,0.2
223,330.0,0.24848484848484848,0.296969696969697,0.16666666666666666,0.2878787878787879,0.22,0.32,0.18,0.28,0.28,0.3,0.16,0.26
224,527.0,0.2504743833017078,0.2030360531309298,0.25806451612903225,0.2884250474383302,0.14,0.28,0.32,0.26,0.36,0.36,0.18,0.1
225,722.0,0.33518005540166207,0.2950138504155125,0.20914127423822715,0.16066481994459833,0.34,0.16,0.24,0.26,0.32,0.16,0.36,0.16
226,295.0,0.2677966101694915,0.21016949152542372,0.2576271186440678,0.26440677966101694,0.4,0.14,0.22,0.24,0.12,0.36,0.2,0.32
227,707.0,0.21074964639321075,0.2871287128712871,0.27157001414427157,0.23055162659123055,0.18,0.3,0.24,0.28,0.1,0.28,0.26,0.36
228,66.0,0.16666666666666666,0.24242424242424243,0.2727272727272727,0.3181818181818182,0.18,0.28,0.2,0.34,0.18,0.26,0.28,0.28
229,107.0,0.3364485981308411,0.2523364485981308,0.21495327102803738,0.19626168224299065,0.36,0.2,0.24,0.2,0.32,0.26,0.22,0.2
230,355.0,0.19436619718309858,0.24507042253521127,0.2563380281690141,0.30422535211267604,0.28,0.24,0.12,0.36,0.22,0.26,0.16,0.36
